locality	higherGeographyId	eventId	gearType	eventDateStart	eventDateStop	timeStartUtc3	timeEndUtc3	eventTime	eventDate	duration	collector1	collector2	collector3	collector4	collector1Orcid	collector2Orcid	collector3Orcid	collector4Orcid	latStartDecMin	longStartDecMin	latStopDecMin	longStopDecMin	minimumDepthInMeters	maximumDepthInMeters	maximumElevationInMeters	sampleIdsStart	sampleIdsStop	eventRemarks	latStart	longStart	parentEventID	samplingProtocol
Melchior Island, North Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	ROV_4	ROV	2024-02-13T00:00:00Z		1899-12-31T13:19:00Z	1899-12-31T13:36:00Z	13:19-03:00/13:36-03:00	2024-02-13	0.011805555555555514	Lea Katz	Henri Robert			https://orcid.org/0000-0001-5748-602X				64°19,235	62°55,418			5	22		445		Redo of DIV6 Test transect			https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.
Melchior Island, North Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	DIV_7	DIV	2024-02-13T00:00:00Z		1899-12-31T15:25:00Z	1899-12-31T16:15:00Z	15:25-03:00/16:15-03:00	2024-02-13	0.03472222222222232	Camille Moreau	Lucas Terrana			https://orcid.org/0000-0002-0981-7442	https://orcid.org/0000-0001-5767-3220			64°19,235	62°55,418				21		441	444	Meiofauna cores			https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Melchior Island, North Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	NIS_17	NIS	2024-02-13T00:00:00Z		1899-12-31T14:30:00Z		14:30-03:00	2024-02-13		Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				64°19,235	62°55,418						494	525				https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Melchior Island, North Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	INC_1	INC	2024-02-13T00:00:00Z	2024-02-14T00:00:00Z	1899-12-31T06:00:00Z	1899-12-31T08:00:00Z		2024-02-13T06:00-03:00/2024-02-14T08:00-03:00	26.000000000058208	Axelle Brusselman				https://orcid.org/0009-0002-6669-2911				64°19,235	62°55,418			0	17		526	540	13C Incubations			https://www.wikidata.org/wiki/Q137398578	13C Incubations (AB) | https://doi.org/10.5281/zenodo.11653690 | 13C incubations are listed among the gear deployed during the TANGO 2 expedition (Table 3: List of gear deployed during the TANGO 2 expedition).
Melchior Island, North Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	ROV_5	ROV	2024-02-13T00:00:00Z		1899-12-31T16:00:00Z	1899-12-31T16:30:00Z	16:00-03:00/16:30-03:00	2024-02-13	0.02083333333333337	Lea Katz	Henri Robert			https://orcid.org/0000-0001-5748-602X				64°19,235	62°55,418			5	20		446	447	2 transects, Leak detected			https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.
Melchior Island, North Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	RD_3	RD	2024-02-14T00:00:00Z		1899-12-31T08:20:00Z	1899-12-31T08:40:00Z	08:20-03:00/08:40-03:00	2024-02-14	0.01388888888888884	Henri Robert								64°19,198	62°55,115	64°19,164	62°54,881	18	22		727	740				https://www.wikidata.org/wiki/Q137398578	Rauschert Dredge | https://doi.org/10.5281/zenodo.11653690 | A “Rauschert” dredge (RD) was used at each working area to sample the general macro-benthic communities. This small dredge designed by Biologist Martin Rauschert (AWI) several decades ago is an excellent tool (widely used in the scientific benthic research community) to capture a large diversity of specimen of all taxa and keep them in a good shape for further identification and processing. The dredge consists of a 50x50x20 cm double sided sledge-like metal frame that slides on the sea floor (on either side). Organisms are lifted from the sediment surface by a chain that scrapes the seabed under the dredge’s frame. At the bottom of the dredge a large 50x70x20 cm bag of 500µ mesh is attached to collect all the floating organisms lifted by the chain. This collecting bag is protected by a coarse nylon 1 cm mesh size bag to support the weight of the sample collected. Both bags are protected on top and at the bottom by a rubber carpet that covers the whole surface of the collecting bag. The RD is usually deployed from a zodiac but can also be deployed from the deck of Australis. The RD is being held and hauled by a rope of at least 1.5 times the length of the depth of deployment. A distance of 100 meter is travelled to the end point of deployment at very low speed that allows the dredge to sweep the sea floor without floating above the ground. At the end point the rope is pulled by hand until the RD reaches the water surface. The whole device containing the samples in its bags is placed in a bucket for further processing on the ship’s deck. A total of 15 RD was deployed during the TANGO2 expedition at each station’s point of interest (deeper “pools”, canyons, channel slope, plateau).
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	DIV_8	DIV	2024-02-14T00:00:00Z		1899-12-31T10:35:00Z	1899-12-31T11:19:00Z	10:35-03:00/11:19-03:00	2024-02-14	0.030555555555555503	Lea Katz	Martin Dogniez			https://orcid.org/0000-0001-5748-602X	https://orcid.org/0000-0002-9708-1761			64°20,4257	62°57,0102				29		741		Sea urchins Survey			https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	ROV_6	ROV	2024-02-14T00:00:00Z		1899-12-31T14:20:00Z	1899-12-31T14:30:00Z	14:20-03:00/14:30-03:00	2024-02-14	0.00694444444444442	Lea Katz	Henri Robert			https://orcid.org/0000-0001-5748-602X				64°20,4257	62°57,0102						823	825	Leak detected			https://www.wikidata.org/wiki/Q137398578	Remotely Operated Vehicle | https://doi.org/10.5281/zenodo.11653690 | A small affordable Remotely Operated Vehicle (ROV), the BlueROV2 from BlueRobotics, was equipped with a downward looking GoPro (HERO10), a single-beam sonar and a pair of lasers. The ROV was deployed from the Australis itself or from a Bombard C4 tender. With a person managing the tether to assist the pilot. GPS coordinates were taken on the surface using a handheld GPS (Garmin Oregon 600), then the ROV headed straight downwards until reaching the bottom. It was then flown at a constant altitude above the seafloor (1 meter), with a known bearing, for approx. 15 minutes at a pace of 0,1m/s, resulting in transects between 90-110 meters, depending on the geomorphological characteristics of the site. Then, it was brought back straight upwards to the surface and a second GPS point was recorded. If, for weather or logistic reasons, it was not possible to retrieve the second GPS point, it was calculated afterwards using distance and bearing.
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	AT_2	AT	2024-02-14T00:00:00Z	2024-02-16T00:00:00Z	1899-12-31T17:30:00Z	1899-12-31T15:30:00Z		2024-02-14T17:30-03:00/2024-02-16T15:30-03:00	46.000000000116415	Henri Robert								64°20,288	62°56,675						782	822	Delayed			https://www.wikidata.org/wiki/Q137398578	Amphipod Trap | https://doi.org/10.5281/zenodo.11653690 | Baited “amphipod trap” (AT) are used to capture scavenging communities present in the selected areas. The “homemade” type of trap used during the expedition are composed of a coarse plastic mesh for protection of a 500µ fine mesh rolled around two rings of PVC pipes to produce a cylinder of 15x40 cm. Both end of the trap are equipped with a funnel with a 2 cm opening directed inward to prevent organisms to escape after penetrating the trap. The bait used consists of mackerel tied inside the trap. Traps are deployed in pairs, secured together with a metal frame. A 5kg ballast weight is used to anchor the traps on ground level. The system holds to a rope equipped with a sailing buoy floating at the surface for easy spotting and recovery of the trap. The device is deployed for a minimum of 24 hours and maximum 48 hours. Longer deployment may allow scavengers to completely consume the bait, roam around and eventually escape from the trap. Shorter deployment time may not provide enough time for detection of the bait by the scavenger. At each sampling station, AT were deployed at two different locations bringing the deployment total to 6 AT for the TANGO2 expedition.
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	DIV_9	DIV	2024-02-14T00:00:00Z		1899-12-31T10:13:00Z	1899-12-31T10:48:00Z	10:13-03:00/10:48-03:00	2024-02-14	0.02430555555555558	Lucas Terrana	Camille Moreau			https://orcid.org/0000-0001-5767-3220	https://orcid.org/0000-0002-0981-7442			64°20,4257	62°57,0102				23		829	834	Cores			https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	DIV_10	DIV	2024-02-14T00:00:00Z		1899-12-31T15:24:00Z	1899-12-31T16:09:00Z	15:24-03:00/16:09-03:00	2024-02-14	0.03124999999999989	Martin Dogniez	Lucas Terrana	Camille Moreau		https://orcid.org/0000-0002-9708-1761	https://orcid.org/0000-0001-5767-3220	https://orcid.org/0000-0002-0981-7442		64°20,2488	62°57,4466	64°20,2384	62°57,4618		30		742	781	Sea urchins Survey			https://www.wikidata.org/wiki/Q137398578	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	NIS_19	NIS	2024-02-14T00:00:00Z		1899-12-31T15:51:00Z	1899-12-31T15:56:00Z	15:51-03:00/15:56-03:00	2024-02-14	0.00347222222222221	Axelle Brusselman	Manon Bayat			https://orcid.org/0009-0002-6669-2911									0		835	841		64.338114	62.942048	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	NIS_20	NIS	2024-02-14T00:00:00Z		1899-12-31T16:00:00Z	1899-12-31T16:05:00Z	16:00-03:00/16:05-03:00	2024-02-14	0.00347222222222221	Axelle Brusselman	Manon Bayat			https://orcid.org/0009-0002-6669-2911									0		842	848		64.337592	62.943357	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	NIS_21	NIS	2024-02-14T00:00:00Z		1899-12-31T16:07:00Z	1899-12-31T16:12:00Z	16:07-03:00/16:12-03:00	2024-02-14	0.003472222222222099	Axelle Brusselman	Manon Bayat			https://orcid.org/0009-0002-6669-2911									0		849	855		64.336912	62.944378	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
Melchior Island, South Omega	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=110104	NIS_22	NIS	2024-02-14T00:00:00Z		1899-12-31T16:20:00Z	1899-12-31T16:25:00Z	16:20-03:00/16:25-03:00	2024-02-14	0.003472222222222321	Axelle Brusselman	Manon Bayat			https://orcid.org/0009-0002-6669-2911									0		856	862		64.338719	62.946636	https://www.wikidata.org/wiki/Q137398578	Niskin bottle | https://doi.org/10.5281/zenodo.11653690 | Water samples were collected using Niskin bottles during NIS events as part of the expedition environmental parameters and biogeochemistry work. See Table 5 (Parameters to be measured in the water column) and Table 11 (Overview of the sampling effort … (DIV = diving event, NIS = Niskin event)) for the list of parameters and station-level sampling effort details.
